Temperature;Date;Time
22.25;2021-10-15;13:44:06.184545627
22.25;2021-10-15;13:44:09.324194061
22.25;2021-10-15;13:44:13.004553611
22.25;2021-10-15;13:44:14.842500058
22.25;2021-10-15;13:44:19.642290553
22.25;2021-10-15;13:44:23.372623017
22.25;2021-10-15;13:44:27.602495908
22.25;2021-10-15;13:44:30.431540021
22.25;2021-10-15;13:44:33.082220351
22.25;2021-10-15;13:44:38.262873125
22.25;2021-10-15;13:44:42.462301786
22.25;2021-10-15;13:44:45.712173874
22.25;2021-10-15;13:44:48.022528287
22.25;2021-10-15;13:44:51.853187261
22.25;2021-10-15;13:44:55.582869490
22.25;2021-10-15;13:45:00.892248946
22.25;2021-10-15;13:45:04.764449076
22.25;2021-10-15;13:45:08.551019844
-300.0;2021-10-15;13:45:10.920511040
22.25;2021-10-15;13:45:14.762478458
22.0;2021-10-15;13:45:19.541762583
22.25;2021-10-15;13:45:22.391549594
22.25;2021-10-15;13:45:27.122618352
22.25;2021-10-15;13:45:29.431248762
