Temperature;Date;Time
22.5;2021-10-15;13:44:23.844922043
22.5;2021-10-15;13:44:25.682950790
22.5;2021-10-15;13:44:29.470851306
22.5;2021-10-15;13:44:33.552391581
22.5;2021-10-15;13:44:37.792719555
22.5;2021-10-15;13:44:40.585270447
22.5;2021-10-15;13:44:44.301985144
-300.0;2021-10-15;13:44:48.983928921
22.5;2021-10-15;13:44:52.333132743
22.5;2021-10-15;13:44:57.150623246
22.5;2021-10-15;13:45:00.422194455
22.5;2021-10-15;13:45:03.322199409
22.5;2021-10-15;13:45:07.073822462
22.75;2021-10-15;13:45:11.964182216
22.5;2021-10-15;13:45:20.011513141
-300.0;2021-10-15;13:45:21.923218752
22.5;2021-10-15;13:45:25.642249313
22.75;2021-10-15;13:45:31.311047121
