Temperature;Date;Time
29.0;2021-10-15;13:43:15.273616011
29.0;2021-10-15;13:43:18.543532060
29.0;2021-10-15;13:43:22.442159488
-300.0;2021-10-15;13:43:26.204236993
29.0;2021-10-15;13:43:29.502099915
29.0;2021-10-15;13:43:34.672907322
29.0;2021-10-15;13:43:37.464614355
-300.0;2021-10-15;13:43:40.713103282
-300.0;2021-10-15;13:43:43.053786011
29.0;2021-10-15;13:43:47.303822122
29.0;2021-10-15;13:43:51.963241943
29.0;2021-10-15;13:43:55.812610023
-300.0;2021-10-15;13:43:57.991679462
29.0;2021-10-15;13:44:03.834354268
-300.0;2021-10-15;13:44:05.688184716
29.0;2021-10-15;13:44:11.202549476
29.0;2021-10-15;13:44:15.331773769
29.0;2021-10-15;13:44:19.174380045
-300.0;2021-10-15;13:44:22.432804120
29.0;2021-10-15;13:44:26.661473234
29.0;2021-10-15;13:44:29.942687090
-300.0;2021-10-15;13:44:34.992157649
-300.0;2021-10-15;13:44:37.302141421
29.0;2021-10-15;13:44:41.053392684
29.0;2021-10-15;13:44:46.182506947
-300.0;2021-10-15;13:44:49.452054144
29.0;2021-10-15;13:44:52.803253757
29.0;2021-10-15;13:44:56.652104302
-300.0;2021-10-15;13:44:59.952210220
-300.0;2021-10-15;13:45:04.281891585
29.0;2021-10-15;13:45:09.022559096
29.0;2021-10-15;13:45:11.480366219
29.0;2021-10-15;13:45:15.721265121
29.0;2021-10-15;13:45:19.071995638
28.75;2021-10-15;13:45:23.331489560
29.0;2021-10-15;13:45:26.653558077
-300.0;2021-10-15;13:45:29.901508362
