Temperature;Date;Time
22.5;2021-10-15;13:43:44.502323865
22.5;2021-10-15;13:43:48.245591335
22.5;2021-10-15;13:43:51.494934546
22.5;2021-10-15;13:43:54.805754747
22.5;2021-10-15;13:43:58.962753137
22.5;2021-10-15;13:44:03.332365441
22.5;2021-10-15;13:44:07.483191371
22.5;2021-10-15;13:44:09.792538965
22.5;2021-10-15;13:44:16.832869977
22.5;2021-10-15;13:44:20.622839214
22.5;2021-10-15;13:44:22.903383723
22.5;2021-10-15;13:44:26.152292918
22.5;2021-10-15;13:44:31.232774243
-300.0;2021-10-15;13:44:34.502079050
22.5;2021-10-15;13:44:38.731990421
22.5;2021-10-15;13:44:41.522924568
22.5;2021-10-15;13:44:44.772218433
22.5;2021-10-15;13:44:49.922484454
22.5;2021-10-15;13:44:53.742193570
22.5;2021-10-15;13:44:56.080960397
22.5;2021-10-15;13:44:59.482698349
22.5;2021-10-15;13:45:05.233109754
22.5;2021-10-15;13:45:08.063507826
22.5;2021-10-15;13:45:12.450994464
22.5;2021-10-15;13:45:15.233995499
-300.0;2021-10-15;13:45:18.102234886
22.5;2021-10-15;13:45:22.862362446
22.5;2021-10-15;13:45:26.112335634
22.5;2021-10-15;13:45:30.372236982
